intExpID,Column,total_users,intSeg,intArr,intDel,intSta,intRep,intDelRate,intActRate,intByteSize,floatBuf,algorithm_used,Seg_Dur,Codec,Width,Height,Resolutions,FPS,Play_Pos,RTT,Protocol,Clae,Duanmu,Yin,Yu,P1203,log_Clae,log_Duanmu,log_Yin,log_Yu,log_P1203,intUser,port,rtt_qos,tp_qos,p_qos
64,5,2,58,94062,641,0,4375,22671,7266,1816520,23144,exponential,2000,h264,1920,1080,1920x1080,24,114000,9.152,HTTP/1.1,4.974,76.686,241886.914,4.302,4.864,0.6967057809,1.884716085,5.383612374,0.6336704061,0.6869935663,1,53460,0.047,2985896.766,268
66,2,2,56,84335,694,0,4375,27529,9552,2388192,28694,exponential,2000,h264,1920,1080,1920x1080,24,110000,11.084,HTTP/1.1,5.016,77.5,234174.901,4.311,4.864,0.7003575278,1.889301703,5.369540345,0.6345780229,0.6869935663,1,49330,9.257,3637414.049,219
66,2,2,56,86329,1935,0,4375,9873,9552,2388192,26670,exponential,2000,h264,1920,1080,1920x1080,24,110000,88.211,HTTP/1.1,5.016,77.5,234174.901,4.311,4.864,0.7003575278,1.889301703,5.369540345,0.6345780229,0.6869935663,2,38926,0.057,1321054.137,321
43,1,2,57,86343,1886,0,4375,9140,8619,2154759,28907,average,2000,h264,1920,1080,1920x1080,24,112000,12.36,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,1,45586,13.905,1161842.334,583
43,1,2,57,88256,268,0,4375,64321,8619,2154759,26982,average,2000,h264,1920,1080,1920x1080,24,112000,26.121,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,2,35190,9.42,9940742.586,190
44,2,2,55,106516,1598,0,4375,9511,7599,1899904,4625,average,2000,h264,1920,1080,1920x1080,24,108000,15.258,HTTP/1.1,5.008,77.492,229799.882,4.309,4.863,0.6996643202,1.88925687,5.361349801,0.6343764941,0.6869042696,1,47266,1.774,1227384.711,297
44,2,2,57,112214,1911,0,4375,9020,8619,2154759,2928,average,2000,h264,1920,1080,1920x1080,24,112000,46.918,HTTP/1.1,5.024,77.508,238549.92,4.312,4.863,0.7010496307,1.889346531,5.377579275,0.6346787522,0.6869042696,1,47286,13.509,1184772.563,562
44,2,2,57,112678,104,0,4375,165750,8619,2154759,2504,average,2000,h264,1920,1080,1920x1080,24,112000,23.069,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,2,33190,0.203,54135805.26,134
46,1,3,57,105143,2953,0,4375,5837,8619,2154759,9928,average,2000,h264,1920,1080,1920x1080,24,112000,57.938,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,1,46404,17.434,753283.3611,598
46,1,3,57,109085,2902,0,4375,5940,8619,2154759,5912,average,2000,h264,1920,1080,1920x1080,24,112000,21.228,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,2,36002,4.392,757251.7496,599
46,1,3,57,101040,2900,0,4375,5944,8619,2154759,14010,average,2000,h264,1920,1080,1920x1080,24,112000,64.941,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,3,51156,14.907,776384.7582,632
49,4,2,55,66880,1403,0,4375,10833,7599,1899904,44036,exponential,2000,h264,1920,1080,1920x1080,24,108000,40.361,HTTP/1.1,5.008,77.492,229799.882,4.309,4.863,0.6996643202,1.88925687,5.361349801,0.6343764941,0.6869042696,1,51014,15.974,1422464.125,385
49,4,2,57,72568,348,0,4375,49534,8619,2154759,42273,exponential,2000,h264,1920,1080,1920x1080,24,112000,9.741,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,2,40626,7.032,6742355.785,174
50,1,3,55,92677,2870,0,4375,5295,7599,1899904,18128,exponential,2000,h264,1920,1080,1920x1080,24,108000,51.66,HTTP/1.1,5.008,77.492,229799.882,4.309,4.863,0.6996643202,1.88925687,5.361349801,0.6343764941,0.6869042696,1,48106,21.071,682731.1993,625
50,1,3,55,96692,2907,0,4375,5228,7599,1899904,14226,exponential,2000,h264,1920,1080,1920x1080,24,108000,15.702,HTTP/1.1,5.008,77.492,229799.882,4.309,4.863,0.6996643202,1.88925687,5.361349801,0.6343764941,0.6869042696,2,37706,8.237,662649.3083,610
50,1,3,55,96669,2868,0,4375,5299,7599,1899904,14210,exponential,2000,h264,1920,1080,1920x1080,24,108000,32.621,HTTP/1.1,5.008,77.492,229799.882,4.309,4.863,0.6996643202,1.88925687,5.361349801,0.6343764941,0.6869042696,3,52886,17.29,677038.5494,597
52,5,3,57,107907,1602,0,4375,10760,8619,2154759,7047,exponential,2000,h264,1920,1080,1920x1080,24,112000,36.824,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,1,55420,7.766,1429965.667,356
52,5,3,57,107584,1299,0,4375,13270,8619,2154759,7369,exponential,2000,h264,1920,1080,1920x1080,24,112000,30.522,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,2,45010,0.191,1774733.212,279
52,5,3,57,105963,781,0,4375,22071,8619,2154759,8861,exponential,2000,h264,1920,1080,1920x1080,24,112000,17.507,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,3,60176,0.312,2906355.322,329
53,5,2,57,82630,1387,0,4375,12428,8619,2154759,32171,average,2000,h264,1920,1080,1920x1080,24,112000,20.093,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,1,51038,7.276,1599621.136,558
53,5,2,57,82440,1238,0,4375,13924,8619,2154759,32344,average,2000,h264,1920,1080,1920x1080,24,112000,12.43,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,2,36934,0.874,1785613.73,479
54,1,2,38,51798,423,0,4375,10878,2300,575203,25095,exponential,2000,h264,1920,1080,1920x1080,24,74000,19.043,HTTP/1.1,4.763,77.386,154843.132,4.275,4.863,0.6778805815,1.888662399,5.189891947,0.6309361191,0.6869042696,1,48596,13.094,1506970.142,93
54,1,2,57,86010,1535,0,4375,11230,8619,2154759,28893,exponential,2000,h264,1920,1080,1920x1080,24,112000,12.925,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,1,48750,2.258,1439939.061,301
54,1,2,38,51912,580,0,4375,7933,2300,575203,25004,exponential,2000,h264,1920,1080,1920x1080,24,74000,14.95,HTTP/1.1,4.906,77.126,156359.431,4.288,4.863,0.6907275439,1.887200808,5.194124081,0.6322547767,0.6869042696,2,38184,3.72,1058443.529,151
58,5,3,57,92313,835,0,4375,20644,8619,2154759,22482,average,2000,h264,1920,1080,1920x1080,24,112000,19.956,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,3,48930,0.147,2769941.477,324
61,4,2,57,94542,1477,0,4375,11671,8619,2154759,20550,average,2000,h264,1920,1080,1920x1080,24,112000,32.344,HTTP/1.1,4.98,77.62,237968.493,4.308,4.863,0.6972293428,1.889973638,5.37651946,0.6342756946,0.6869042696,1,42216,7.281,1522517.889,310
61,4,2,55,86136,941,0,4375,16152,7599,1899904,24941,average,2000,h264,1920,1080,1920x1080,24,108000,55.198,HTTP/1.1,5.008,77.492,229799.882,4.309,4.863,0.6996643202,1.88925687,5.361349801,0.6343764941,0.6869042696,2,56324,5.318,2199368.477,360
64,5,2,57,91978,747,0,4375,23076,8619,2154759,23228,exponential,2000,h264,1920,1080,1920x1080,24,112000,9.303,HTTP/1.1,4.966,76.677,237511.895,4.3,4.863,0.6960067152,1.884665113,5.375685365,0.6334684556,0.6869042696,1,53452,5.535,2984345.572,334
66,2,2,55,82521,1526,0,4375,9960,7599,1899904,28507,exponential,2000,h264,1920,1080,1920x1080,24,108000,8.478,HTTP/1.1,5.008,77.492,229799.882,4.309,4.863,0.6996643202,1.88925687,5.361349801,0.6343764941,0.6869042696,1,49322,15.78,1269144.581,281
66,2,2,55,83326,1989,0,4375,7641,7599,1899904,27673,exponential,2000,h264,1920,1080,1920x1080,24,108000,39.581,HTTP/1.1,5.008,77.492,229799.882,4.309,4.863,0.6996643202,1.88925687,5.361349801,0.6343764941,0.6869042696,2,38918,14.371,988142.0602,520
43,1,2,56,83247,1948,0,4375,9807,9552,2388192,30002,average,2000,h264,1920,1080,1920x1080,24,110000,37.617,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,1,45582,7.085,1263427.257,425
43,1,2,56,86960,2270,0,4375,8416,9552,2388192,26277,average,2000,h264,1920,1080,1920x1080,24,110000,28.229,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,2,35182,8.226,1074632.527,664
44,2,2,56,110941,1871,0,4375,10211,9552,2388192,2240,average,2000,h264,1920,1080,1920x1080,24,110000,16.064,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,2,33178,13.404,1306445.922,385
46,1,3,56,101036,3113,0,4375,6137,9552,2388192,12035,average,2000,h264,1920,1080,1920x1080,24,110000,9.123,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,1,46384,16.333,777234.3294,705
46,1,3,56,105073,2949,0,4375,6478,9552,2388192,7923,average,2000,h264,1920,1080,1920x1080,24,110000,15.773,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,2,35988,1.794,825532.3547,447
46,1,3,56,97020,427,0,4375,44743,9552,2388192,16030,average,2000,h264,1920,1080,1920x1080,24,110000,33.646,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,3,51144,14.961,6530207.875,205
49,4,2,54,64351,790,0,4375,15910,6284,1571135,44564,exponential,2000,h264,1920,1080,1920x1080,24,106000,23.332,HTTP/1.1,4.999,77.483,225424.863,4.308,4.862,0.6988831368,1.889206427,5.353001814,0.6342756946,0.6868149545,1,51006,11.342,2094042.471,142
49,4,2,56,71106,1372,0,4375,13925,9552,2388192,41735,exponential,2000,h264,1920,1080,1920x1080,24,110000,22.485,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,2,40622,7.528,1796685.739,326
50,1,3,54,88607,1194,0,4375,10526,6284,1571135,20198,exponential,2000,h264,1920,1080,1920x1080,24,106000,13.513,HTTP/1.1,4.999,77.483,225424.863,4.308,4.862,0.6988831368,1.889206427,5.353001814,0.6342756946,0.6868149545,1,48084,0.156,1363438.69,245
50,1,3,54,92662,2858,0,4375,4397,6284,1571135,16255,exponential,2000,h264,1920,1080,1920x1080,24,106000,42.342,HTTP/1.1,4.999,77.483,225424.863,4.308,4.862,0.6988831368,1.889206427,5.353001814,0.6342756946,0.6868149545,2,37696,17.331,564789.6882,544
50,1,3,54,92655,924,0,4375,13602,6284,1571135,16224,exponential,2000,h264,1920,1080,1920x1080,24,106000,25.406,HTTP/1.1,4.999,77.483,225424.863,4.308,4.862,0.6988831368,1.889206427,5.353001814,0.6342756946,0.6868149545,3,52874,11.3,1815617.307,272
52,5,3,56,104589,2288,0,4375,8350,9552,2388192,8364,exponential,2000,h264,1920,1080,1920x1080,24,110000,100.745,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,1,55408,14.345,1112719.593,597
52,5,3,56,104571,2290,0,4375,8343,9552,2388192,8381,exponential,2000,h264,1920,1080,1920x1080,24,110000,68.163,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,2,44998,21.058,1086945.956,586
52,5,3,56,103420,1165,0,4375,16399,9552,2388192,9403,exponential,2000,h264,1920,1080,1920x1080,24,110000,17.717,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,3,60164,0.184,2137267.746,221
53,5,2,56,80313,601,0,4375,31789,9552,2388192,32487,average,2000,h264,1920,1080,1920x1080,24,110000,12.102,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,1,51026,1.233,3705016.331,329
53,5,2,56,80326,534,0,4375,35778,9552,2388192,32458,average,2000,h264,1920,1080,1920x1080,24,110000,24.711,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,2,36930,8.743,4760513.39,277
54,1,2,56,83285,2868,0,4375,6661,9552,2388192,29617,exponential,2000,h264,1920,1080,1920x1080,24,110000,1049.413,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,1,48746,9.239,1343025.835,376
58,5,3,56,89724,938,0,4375,20368,9552,2388192,23071,average,2000,h264,1920,1080,1920x1080,24,110000,20.475,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,3,48918,0.174,2733936.713,150
61,4,2,56,91384,2160,0,4375,8845,9552,2388192,21707,average,2000,h264,1920,1080,1920x1080,24,110000,15.149,HTTP/1.1,4.972,77.612,233593.474,4.307,4.862,0.69653112,1.889928875,5.368460706,0.6341748718,0.6868149545,1,42204,3.012,1125874.132,570
61,4,2,54,83631,754,0,4375,16669,6284,1571135,25446,average,2000,h264,1920,1080,1920x1080,24,106000,16.772,HTTP/1.1,4.999,77.483,225424.863,4.308,4.862,0.6988831368,1.889206427,5.353001814,0.6342756946,0.6868149545,2,56316,2.077,2207783.504,310
64,5,2,56,89777,946,0,4375,20196,9552,2388192,23429,exponential,2000,h264,1920,1080,1920x1080,24,110000,14.325,HTTP/1.1,4.957,76.667,233136.876,4.299,4.862,0.6952189189,1.88460847,5.367610973,0.6333674451,0.6868149545,1,53440,0.052,2647108.587,174
66,2,2,54,79843,1285,0,4375,9781,6284,1571135,29185,exponential,2000,h264,1920,1080,1920x1080,24,106000,38.382,HTTP/1.1,4.999,77.483,225424.863,4.308,4.862,0.6988831368,1.889206427,5.353001814,0.6342756946,0.6868149545,1,49314,13.492,1307059.754,402
66,2,2,54,80310,214,0,4375,58734,6284,1571135,28688,exponential,2000,h264,1920,1080,1920x1080,24,106000,15.538,HTTP/1.1,4.999,77.483,225424.863,4.308,4.862,0.6988831368,1.889206427,5.353001814,0.6342756946,0.6868149545,2,38910,8.321,9754183.929,176
43,1,2,55,80219,731,0,4375,20792,7599,1899904,31030,average,2000,h264,1920,1080,1920x1080,24,108000,29.448,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,1,45574,9.584,2791269.795,292
43,1,2,55,83658,2375,0,4375,6399,7599,1899904,27579,average,2000,h264,1920,1080,1920x1080,24,108000,18.762,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,2,35172,12.523,815493.0587,547
44,2,2,51,95748,469,0,4375,9002,2111,527767,7391,average,2000,h264,1920,1080,1920x1080,24,100000,51.348,HTTP/1.1,4.972,77.456,212299.806,4.304,4.861,0.69653112,1.889055065,5.326949597,0.6338722627,0.6867256211,1,47236,17.009,1415636.646,84
44,2,2,51,95401,415,0,4375,10173,2111,527767,7777,average,2000,h264,1920,1080,1920x1080,24,100000,21.787,HTTP/1.1,4.926,77.565,211718.379,4.3,4.861,0.6924944075,1.889665797,5.32575856,0.6334684556,0.6867256211,2,33132,0.115,1488629.251,76
44,2,2,55,107451,1999,0,4375,7603,7599,1899904,3730,average,2000,h264,1920,1080,1920x1080,24,108000,49.302,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,2,33170,15.247,996230.3107,495
46,1,3,55,96678,2673,0,4375,5686,7599,1899904,14392,average,2000,h264,1920,1080,1920x1080,24,108000,39.128,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,1,46376,16.066,728291.9532,456
46,1,3,55,101073,2912,0,4375,5219,7599,1899904,9923,average,2000,h264,1920,1080,1920x1080,24,108000,61.99,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,2,35982,11.509,682625.9773,602
46,1,3,55,95655,2132,0,4375,7129,7599,1899904,15394,average,2000,h264,1920,1080,1920x1080,24,108000,17.146,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,3,51132,0.049,910280.6828,342
49,4,2,51,59576,578,0,4375,7304,2111,527767,43338,exponential,2000,h264,1920,1080,1920x1080,24,100000,9.097,HTTP/1.1,4.972,77.456,212299.806,4.304,4.861,0.69653112,1.889055065,5.326949597,0.6338722627,0.6867256211,1,50978,5.876,955883.6841,142
49,4,2,53,62541,623,0,4375,15411,4800,1200140,44374,exponential,2000,h264,1920,1080,1920x1080,24,104000,9.742,HTTP/1.1,4.99,77.475,221049.844,4.307,4.861,0.6981005456,1.889161585,5.344490213,0.6341748718,0.6867256211,1,50994,6.235,2021641.85,247
49,4,2,55,68755,1400,0,4375,10856,7599,1899904,42086,exponential,2000,h264,1920,1080,1920x1080,24,108000,13.29,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,2,40610,2.538,1390130.451,391
50,1,3,51,82372,849,0,4375,4973,2111,527767,20430,exponential,2000,h264,1920,1080,1920x1080,24,100000,37.142,HTTP/1.1,4.972,77.456,212299.806,4.304,4.861,0.69653112,1.889055065,5.326949597,0.6338722627,0.6867256211,1,48054,13.757,671392.7849,144
50,1,3,53,86241,1026,0,4375,9357,4800,1200140,20563,exponential,2000,h264,1920,1080,1920x1080,24,104000,8.845,HTTP/1.1,4.99,77.475,221049.844,4.307,4.861,0.6981005456,1.889161585,5.344490213,0.6341748718,0.6867256211,1,48072,13.282,1202480.365,184
50,1,3,51,84341,455,0,4375,9279,2111,527767,18575,exponential,2000,h264,1920,1080,1920x1080,24,100000,21.021,HTTP/1.1,4.972,77.456,212299.806,4.304,4.861,0.69653112,1.889055065,5.326949597,0.6338722627,0.6867256211,2,37656,8.253,1271897.283,134
50,1,3,53,88614,1095,0,4375,8768,4800,1200140,18303,exponential,2000,h264,1920,1080,1920x1080,24,104000,50.678,HTTP/1.1,4.99,77.475,221049.844,4.307,4.861,0.6981005456,1.889161585,5.344490213,0.6341748718,0.6867256211,2,37680,11.497,1176076.837,309
50,1,3,51,86380,852,0,4375,4955,2111,527767,16497,exponential,2000,h264,1920,1080,1920x1080,24,100000,38.01,HTTP/1.1,4.972,77.456,212299.806,4.304,4.861,0.69653112,1.889055065,5.326949597,0.6338722627,0.6867256211,3,52844,18.427,673656.8393,122
50,1,3,53,90811,1287,0,4375,7460,4800,1200140,16068,exponential,2000,h264,1920,1080,1920x1080,24,104000,9.095,HTTP/1.1,4.99,77.475,221049.844,4.307,4.861,0.6981005456,1.889161585,5.344490213,0.6341748718,0.6867256211,3,52862,15.279,954084.3091,214
52,5,3,55,100523,1813,0,4375,8383,7599,1899904,10430,exponential,2000,h264,1920,1080,1920x1080,24,108000,37.255,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,1,55378,5.967,1086351.661,485
52,5,3,55,100506,1851,0,4375,8211,7599,1899904,10445,exponential,2000,h264,1920,1080,1920x1080,24,108000,27.55,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,2,44966,0.138,1060726.37,490
52,5,3,55,100383,1028,0,4375,14785,7599,1899904,10440,exponential,2000,h264,1920,1080,1920x1080,24,108000,36.207,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,3,60158,9.687,1966848.433,177
53,5,2,55,78596,779,0,4375,19511,7599,1899904,32203,average,2000,h264,1920,1080,1920x1080,24,108000,25.697,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,1,51022,8.351,2607438.379,132
53,5,2,55,78753,1260,0,4375,12062,7599,1899904,32031,average,2000,h264,1920,1080,1920x1080,24,108000,18.839,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,2,36918,0.162,1577779.236,344
54,1,2,55,79479,2046,0,4375,7428,7599,1899904,31423,exponential,2000,h264,1920,1080,1920x1080,24,108000,33.441,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,1,48734,7.765,954456.4313,530
58,5,3,55,86946,834,0,4375,18224,7599,1899904,23849,average,2000,h264,1920,1080,1920x1080,24,108000,30.867,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,3,48906,6.274,2435944.146,155
61,4,2,55,87601,909,0,4375,16720,7599,1899904,23490,average,2000,h264,1920,1080,1920x1080,24,108000,20.279,HTTP/1.1,4.963,77.603,229218.455,4.306,4.861,0.6957442752,1.889878511,5.360249581,0.6340740255,0.6867256211,1,42196,0.091,2217349.7,387
61,4,2,51,77317,258,0,4375,16364,2111,527767,25759,average,2000,h264,1920,1080,1920x1080,24,100000,14.929,HTTP/1.1,4.972,77.456,212299.806,4.304,4.861,0.69653112,1.889055065,5.326949597,0.6338722627,0.6867256211,2,56292,2.047,2371017.356,112
61,4,2,53,81263,586,0,4375,16384,4800,1200140,25814,average,2000,h264,1920,1080,1920x1080,24,104000,15.673,HTTP/1.1,4.99,77.475,221049.844,4.307,4.861,0.6981005456,1.889161585,5.344490213,0.6341748718,0.6867256211,2,56308,5.271,2182849.1,230
64,5,2,55,87034,852,0,4375,17839,7599,1899904,24172,exponential,2000,h264,1920,1080,1920x1080,24,108000,29.759,HTTP/1.1,4.948,76.658,228761.857,4.298,4.861,0.694429691,1.884557484,5.359383613,0.6332664112,0.6867256211,1,53436,7.918,2361494.103,211
66,2,2,51,74210,937,0,4375,4506,2111,527767,28816,exponential,2000,h264,1920,1080,1920x1080,24,100000,26.334,HTTP/1.1,4.972,77.456,212299.806,4.304,4.861,0.69653112,1.889055065,5.326949597,0.6338722627,0.6867256211,1,49290,12.447,598785.6216,171
66,2,2,53,77645,869,0,4375,11048,4800,1200140,29382,exponential,2000,h264,1920,1080,1920x1080,24,104000,38.815,HTTP/1.1,4.99,77.475,221049.844,4.307,4.861,0.6981005456,1.889161585,5.344490213,0.6341748718,0.6867256211,1,49306,14.56,1516327.154,290
66,2,2,51,75606,497,0,4375,8495,2111,527767,27391,exponential,2000,h264,1920,1080,1920x1080,24,100000,14.294,HTTP/1.1,4.972,77.456,212299.806,4.304,4.861,0.69653112,1.889055065,5.326949597,0.6338722627,0.6867256211,2,38886,10.744,1154139.57,95
66,2,2,53,79028,906,0,4375,10597,4800,1200140,27969,exponential,2000,h264,1920,1080,1920x1080,24,104000,9.867,HTTP/1.1,4.99,77.475,221049.844,4.307,4.861,0.6981005456,1.889161585,5.344490213,0.6341748718,0.6867256211,2,38902,15.042,1370727.624,183
43,1,2,54,78410,1219,0,4375,10310,6284,1571135,30838,average,2000,h264,1920,1080,1920x1080,24,106000,28.69,HTTP/1.1,4.954,77.594,224843.436,4.305,4.86,0.6949560022,1.88982814,5.351880213,0.6339731558,0.6866362693,1,45566,8.724,1339097.837,379
